meanfreq,sd,skew,kurt,sp.ent,time.ent,entropy,sfm,meandom,mindom,maxdom,dfrange,modindx,startdom,enddom,dfslope,meanpeakf,Delta.Time.s,Freq.5%.Hz,Freq.95%.Hz,Agg.Entropy.bits,Avg.Entropy.bits,BW.50%.Hz,BW.90%.Hz,Center.Freq.Hz,Center.Time.Rel.,Dur.50%.s,Dur.90%.s,Freq.25%.Hz,Freq.75%.Hz,Peak.Freq.Hz,PFC.Avg.Slope.Hz/ms,PFC.Max.Freq.Hz,PFC.Max.Slope.Hz/ms,PFC.Min.Freq.Hz,PFC.Min.Slope.Hz/ms,PFC.Num.Inf.Pts,Peak.Time.Relative,Time.25%.Rel.,Time.5%.Rel.,Time.75%.Rel.,Time.95%.Rel.,Freq_IQR,Time_IQR,F0_min,F0_max,Pulse.Type,member_V1,member_V2,Typicality(d),Cluster,Typical,Atypical,Cluster_Typical,Cluster_Atypical
0.25,0.13,2.18,7.36,0.84,0.87,0.73,0.23,0.23,0.06,0.31,0.26,6.57,0.06,0.06,0,0.24,0.7,172.25,258.38,3.55,2.62,43.06,86.13,215.31,0.17,0.07,0.44,193.78,236.84,215.31,-0.03,290.67,16.29,64.59,-16.29,5,0.16,0.13,0.07,0.24,0.7,43.06,0.11,0.07,0.24,SI,2.79E-05,0.999972093,0.999944186,2,TRUE,FALSE,2,NA
0.31,0.17,2.35,8.44,0.88,0.87,0.76,0.38,0.23,0.09,0.31,0.22,3.33,0.24,0.09,-0.26,0.17,0.57,107.66,462.92,4.82,3.01,107.66,355.27,204.55,0.33,0.33,0.48,161.48,269.14,172.25,-0.23,279.91,15.13,75.36,-11.64,2,0.08,0.12,0.02,0.72,0.88,107.66,0.6,0.1,0.17,SI,0.001057691,0.998942309,0.997884619,2,TRUE,FALSE,2,NA
0.27,0.16,2.63,9.9,0.86,0.87,0.74,0.33,0.2,0.06,0.31,0.26,2.71,0.24,0.28,0.08,0.21,0.48,96.89,355.27,4.63,3.07,64.59,258.38,204.55,0.34,0.22,0.34,172.25,236.84,183.02,-0.3,290.67,16.29,64.59,-16.29,4,0.06,0.1,0.02,0.58,0.76,64.59,0.48,0.07,0.18,SI,4.05E-05,0.999959505,0.999919009,2,TRUE,FALSE,2,NA
0.24,0.15,2.96,11.25,0.81,0.87,0.7,0.25,0.18,0.06,0.31,0.26,5.43,0.2,0.06,-0.36,0.24,0.4,86.13,312.2,4.42,3.19,107.66,226.08,215.31,0.4,0.15,0.29,129.19,236.84,215.31,-0.27,290.67,16.29,53.83,-16.29,4,0.49,0.16,0.05,0.53,0.77,107.66,0.37,0.08,0.15,SI,1.96E-05,0.999980362,0.999960725,2,TRUE,FALSE,2,NA
0.24,0.17,2.2,6.84,0.85,0.87,0.74,0.34,0.17,0.06,0.42,0.37,3.3,0.17,0.06,-0.3,0.13,0.37,75.36,419.86,4.86,3.37,107.66,344.5,193.78,0.23,0.1,0.18,139.95,247.61,150.72,0.09,279.91,15.13,53.83,-16.29,5,0.1,0.1,0.05,0.38,0.54,107.66,0.28,0.06,0.16,SI,2.92E-05,0.999970824,0.999941648,2,TRUE,FALSE,2,NA
0.31,0.19,3.38,14.78,0.87,0.87,0.75,0.45,0.21,0.09,0.31,0.22,2.33,0.31,0.09,-0.51,0.21,0.44,161.48,441.39,4.36,3.15,64.59,279.91,226.08,0.35,0.13,0.29,193.78,258.38,204.55,-0.47,269.14,0,75.36,-6.98,0,0.41,0.15,0.04,0.46,0.72,64.59,0.3,0.16,0.25,SI,0.000181251,0.999818749,0.999637498,2,TRUE,FALSE,2,NA
0.28,0.19,3.06,11.84,0.83,0.87,0.72,0.37,0.24,0.06,0.35,0.29,2.25,0.35,0.06,-0.61,0.21,0.48,150.72,301.44,3.94,3.25,43.06,150.72,204.55,0.37,0.07,0.23,183.02,226.08,204.55,-0.11,301.44,17.45,86.13,-13.96,3,0.35,0.29,0.14,0.45,0.63,43.06,0.16,0.09,0.3,SI,2.89E-05,0.999971057,0.999942113,2,TRUE,FALSE,2,NA
0.23,0.17,2.7,10.77,0.84,0.89,0.75,0.4,0.18,0.09,0.75,0.66,2.67,0.24,0.17,-0.36,0.13,0.21,107.66,258.38,3.5,3.13,32.3,150.72,161.48,0.19,0.03,0.1,139.95,172.25,161.48,-0.44,183.02,1.16,86.13,-2.33,1,0.19,0.14,0.05,0.29,0.57,32.3,0.14,0.09,0.16,SI,0.000172726,0.999827274,0.999654548,2,TRUE,FALSE,2,NA
0.28,0.15,2.74,10.8,0.85,0.87,0.74,0.3,0.26,0.06,0.42,0.37,4.8,0.35,0.06,-0.48,0.21,0.61,161.48,387.56,4.38,3.13,64.59,226.08,215.31,0.38,0.09,0.33,193.78,258.38,204.55,-0.47,366.03,13.96,86.13,-13.96,2,0.38,0.31,0.11,0.46,0.66,64.59,0.15,0.09,0.33,SI,2.30E-05,0.999977037,0.999954074,2,TRUE,FALSE,2,NA
0.28,0.17,2.78,10.08,0.84,0.87,0.73,0.35,0.21,0.06,0.35,0.29,3,0.06,0.06,0,0.21,0.42,150.72,322.97,4.25,3.04,53.83,172.25,204.55,0.39,0.08,0.24,183.02,236.84,183.02,-0.24,322.97,11.64,118.42,-2.33,3,0.45,0.3,0.09,0.5,0.68,53.83,0.2,0.1,0.3,SI,1.43E-05,0.999985705,0.999971411,2,TRUE,FALSE,2,NA
0.27,0.17,3.14,13.53,0.82,0.87,0.72,0.33,0.2,0.06,0.31,0.26,2.29,0.28,0.06,-0.67,0.21,0.33,150.72,312.2,3.94,3.09,53.83,161.48,193.78,0.34,0.06,0.18,172.25,226.08,172.25,-0.57,269.14,11.64,86.13,-13.96,2,0.43,0.23,0.09,0.43,0.63,53.83,0.2,0.11,0.23,SI,3.18E-05,0.99996817,0.999936341,2,TRUE,FALSE,2,NA
0.27,0.18,3.13,12.12,0.81,0.87,0.71,0.34,0.2,0.06,0.28,0.22,4.33,0.06,0.06,0,0.21,0.34,150.72,258.38,3.66,2.92,32.3,107.66,193.78,0.36,0.06,0.15,183.02,215.31,193.78,-0.52,258.38,11.64,86.13,-12.8,2,0.36,0.28,0.17,0.44,0.61,32.3,0.17,0.1,0.23,SI,4.44E-05,0.999955584,0.999911168,2,TRUE,FALSE,2,NA
0.27,0.18,2.93,11.4,0.85,0.87,0.74,0.37,0.18,0.06,0.31,0.26,3.57,0.06,0.31,0.73,0.17,0.35,129.19,366.03,3.63,2.72,32.3,236.84,183.02,0.27,0.06,0.19,172.25,204.55,193.78,-0.41,215.31,11.64,64.59,-12.8,2,0.19,0.19,0.11,0.38,0.65,32.3,0.19,0.09,0.2,SI,0.000112617,0.999887383,0.999774766,2,TRUE,FALSE,2,NA
0.22,0.15,2.72,10.19,0.78,0.89,0.7,0.23,0.13,0.06,0.24,0.18,2.4,0.06,0.06,0,0.09,0.22,75.36,236.84,3.94,3.16,118.42,161.48,172.25,0.41,0.05,0.11,96.89,215.31,226.08,-0.33,226.08,11.64,53.83,-12.8,1,0.27,0.27,0.14,0.5,0.68,118.42,0.23,0.07,0.11,SI,9.10E-05,0.99990901,0.99981802,2,TRUE,FALSE,2,NA
0.27,0.21,2.47,8.89,0.87,0.87,0.76,0.41,0.18,0.06,0.28,0.22,11.5,0.24,0.06,-0.31,0.21,0.6,107.66,279.91,3.95,2.83,43.06,172.25,183.02,0.13,0.14,0.38,161.48,204.55,183.02,-0.22,258.38,13.96,64.59,-10.47,2,0.08,0.08,0.03,0.31,0.67,43.06,0.23,0.08,0.18,SI,6.28E-05,0.999937165,0.999874329,2,TRUE,FALSE,2,NA
0.26,0.2,2.57,9.54,0.87,0.87,0.75,0.41,0.18,0.06,0.31,0.26,6.86,0.06,0.06,0,0.21,0.5,96.89,258.38,3.83,2.89,32.3,161.48,183.02,0.17,0.14,0.32,172.25,204.55,193.78,-0.29,247.61,12.8,64.59,-10.47,2,0.11,0.11,0.06,0.4,0.72,32.3,0.28,0.08,0.19,SI,1.38E-05,0.999986204,0.999972409,2,TRUE,FALSE,2,NA
0.3,0.2,2.19,8.07,0.9,0.87,0.78,0.5,0.19,0.06,0.31,0.26,4,0.06,0.06,0,0.21,0.38,96.89,312.2,3.73,3.25,32.3,215.31,193.78,0.2,0.07,0.26,172.25,204.55,193.78,-0.34,247.61,12.8,75.36,-10.47,2,0.15,0.12,0.05,0.32,0.73,32.3,0.2,0.09,0.2,SI,8.18E-05,0.999918204,0.999836407,2,TRUE,FALSE,2,NA
0.3,0.15,2.55,9.05,0.84,0.87,0.73,0.23,0.26,0.06,0.53,0.48,7.77,0.06,0.09,0.04,0.21,0.94,150.72,484.45,4.36,2.64,96.89,333.73,204.55,0.58,0.23,0.59,172.25,269.14,183.02,-0.14,495.22,33.74,129.19,-32.58,6,0.59,0.43,0.19,0.67,0.82,96.89,0.25,0.09,0.31,SI,0.026013192,0.973986808,0.947973615,2,FALSE,FALSE,NA,NA
0.28,0.16,3.52,17.23,0.84,0.87,0.73,0.26,0.23,0.06,0.53,0.48,3.77,0.09,0.2,0.12,0.17,0.89,139.95,452.16,4.19,2.64,64.59,312.2,183.02,0.39,0.19,0.62,161.48,226.08,183.02,0,505.98,40.72,129.19,-27.93,7,0.34,0.32,0.13,0.53,0.83,64.59,0.21,0.08,0.25,SI,0.00109821,0.99890179,0.99780358,2,TRUE,FALSE,2,NA
0.34,0.15,5.59,37.11,0.76,0.87,0.66,0.18,0.33,0.17,0.53,0.37,6.1,0.2,0.24,0.04,0.24,0.91,172.25,484.45,3.8,2.4,247.61,312.2,247.61,0.58,0.23,0.59,226.08,473.69,473.69,0.01,484.45,25.6,139.95,-25.6,5,0.54,0.48,0.21,0.74,0.87,247.61,0.26,0.11,0.27,SI,0.839484869,0.160515131,0.678969738,1,FALSE,TRUE,NA,1
0.3,0.15,4.09,22.71,0.81,0.87,0.7,0.21,0.27,0.06,0.53,0.48,4.77,0.06,0.06,0,0.21,0.93,172.25,495.22,3.94,2.5,53.83,322.97,215.31,0.62,0.31,0.58,183.02,236.84,183.02,0.35,516.75,41.89,129.19,-30.25,6,0.67,0.36,0.18,0.7,0.81,53.83,0.34,0.09,0.26,SI,0.083002578,0.916997422,0.833994843,2,FALSE,TRUE,NA,2
0.3,0.18,3.54,17.21,0.86,0.87,0.75,0.33,0.23,0.06,0.53,0.48,4,0.06,0.06,0,0.17,0.94,139.95,484.45,4.26,2.67,64.59,344.5,172.25,0.32,0.25,0.68,161.48,226.08,183.02,-0.05,505.98,40.72,129.19,-27.93,3,0.22,0.22,0.1,0.49,0.83,64.59,0.27,0.1,0.24,SI,0.000779674,0.999220326,0.998440652,2,TRUE,FALSE,2,NA
0.3,0.18,1.41,4,0.9,0.87,0.78,0.38,0.2,0.06,0.31,0.26,10.86,0.06,0.06,0,0.17,0.92,118.42,430.63,4.58,3,75.36,312.2,193.78,0.23,0.23,0.64,161.48,236.84,183.02,-0.25,279.91,13.96,53.83,-15.13,8,0.18,0.16,0.09,0.42,0.8,75.36,0.26,0.07,0.26,SI,0.000384677,0.999615323,0.999230646,2,TRUE,FALSE,2,NA
0.25,0.17,2.02,6.39,0.86,0.87,0.74,0.28,0.17,0.06,0.42,0.37,5.8,0.06,0.06,0,0.21,0.72,96.89,387.56,4.27,3.09,53.83,290.67,193.78,0.17,0.16,0.42,172.25,226.08,183.02,-0.28,409.09,29.09,53.83,-18.62,8,0.14,0.12,0.07,0.34,0.66,53.83,0.22,0.07,0.23,SI,1.20E-05,0.999987965,0.999975931,2,TRUE,FALSE,2,NA
0.24,0.16,2.31,8.35,0.85,0.87,0.74,0.26,0.16,0.06,0.42,0.37,5,0.06,0.06,0,0.21,0.64,96.89,376.8,4.3,3.15,53.83,279.91,183.02,0.15,0.14,0.38,161.48,215.31,183.02,-0.24,247.61,17.45,53.83,-15.13,6,0.09,0.09,0.04,0.31,0.65,53.83,0.22,0.06,0.19,SI,5.24E-06,0.999994763,0.999989527,2,TRUE,FALSE,2,NA
0.22,0.15,2.14,7.27,0.84,0.87,0.72,0.23,0.17,0.06,0.42,0.37,4.6,0.06,0.06,0,0.21,0.46,86.13,398.33,4.76,3.19,96.89,312.2,193.78,0.2,0.08,0.19,139.95,236.84,226.08,-0.02,398.33,27.93,53.83,-17.45,5,0.27,0.12,0.06,0.31,0.49,96.89,0.18,0.06,0.15,SI,4.05E-05,0.999959472,0.999918945,2,TRUE,FALSE,2,NA
0.26,0.14,1.77,5.73,0.86,0.87,0.75,0.24,0.22,0.06,0.42,0.37,7.4,0.06,0.06,0,0.21,0.68,118.42,398.33,3.99,3.08,32.3,279.91,204.55,0.21,0.29,0.52,193.78,226.08,204.55,0.05,247.61,18.62,64.59,-17.45,8,0.12,0.12,0.07,0.55,0.84,32.3,0.42,0.07,0.21,SI,0.000122115,0.999877885,0.999755769,2,TRUE,FALSE,2,NA
0.17,0.14,3.96,19.92,0.79,0.87,0.68,0.19,0.13,0.06,0.28,0.22,4,0.06,0.06,0,0.09,0.67,75.36,258.38,4.01,2.51,64.59,183.02,118.42,0.29,0.16,0.31,96.89,161.48,96.89,-0.15,247.61,12.8,53.83,-13.96,4,0.35,0.14,0.07,0.38,0.53,64.59,0.24,0.05,0.16,SI,4.63E-05,0.999953671,0.999907342,2,TRUE,FALSE,2,NA
0.28,0.15,4.14,20.91,0.82,0.87,0.71,0.23,0.24,0.06,0.31,0.26,3.14,0.06,0.06,0,0.24,1.11,118.42,355.27,4.24,2.7,75.36,236.84,226.08,0.44,0.56,0.89,172.25,247.61,183.02,0.03,290.67,17.45,75.36,-11.64,4,0.08,0.16,0.06,0.66,0.86,75.36,0.5,0.08,0.18,SI,0.005042269,0.994957731,0.989915462,2,TRUE,FALSE,2,NA
0.2,0.12,3.06,13.05,0.81,0.87,0.7,0.15,0.14,0.06,0.35,0.29,6.75,0.06,0.06,0,0.09,0.81,86.13,322.97,4.48,2.63,107.66,236.84,161.48,0.32,0.28,0.53,107.66,215.31,161.48,-0.19,279.91,15.13,53.83,-13.96,2,0.09,0.14,0.06,0.48,0.71,107.66,0.34,0.06,0.17,SI,5.13E-05,0.999948663,0.999897326,2,TRUE,FALSE,2,NA
0.19,0.13,4.43,28.23,0.8,0.87,0.7,0.16,0.13,0.06,0.31,0.26,5.71,0.06,0.06,0,0.09,0.99,75.36,290.67,4.39,2.67,107.66,215.31,150.72,0.25,0.26,0.59,96.89,204.55,107.66,0.02,290.67,15.13,64.59,-13.96,7,0.23,0.14,0.05,0.41,0.65,107.66,0.26,0.06,0.16,SI,0.000127609,0.999872391,0.999744781,2,TRUE,FALSE,2,NA
0.19,0.12,3.52,17.89,0.79,0.87,0.68,0.14,0.14,0.06,0.35,0.29,4.25,0.06,0.35,0.47,0.09,0.63,75.36,269.14,4.22,2.65,129.19,193.78,129.19,0.28,0.16,0.38,96.89,226.08,107.66,-0.43,322.97,11.64,53.83,-16.29,2,0.25,0.18,0.07,0.43,0.69,129.19,0.25,0.06,0.13,SI,0.000210304,0.999789696,0.999579392,2,TRUE,FALSE,2,NA
0.18,0.13,4.93,33.96,0.77,0.87,0.67,0.16,0.12,0.06,0.28,0.22,2.33,0.28,0.06,-0.41,0.09,0.54,75.36,247.61,3.94,2.62,129.19,172.25,118.42,0.19,0.12,0.3,86.13,215.31,96.89,-0.35,236.84,11.64,53.83,-12.8,2,0.21,0.11,0.04,0.33,0.6,129.19,0.23,0.06,0.12,SI,0.000162816,0.999837184,0.999674369,2,TRUE,FALSE,2,NA
0.24,0.15,3.08,13.69,0.84,0.87,0.73,0.31,0.19,0.06,0.35,0.29,8.5,0.06,0.06,0,0.21,0.54,96.89,279.91,3.77,3.24,32.3,183.02,204.55,0.21,0.12,0.38,183.02,215.31,215.31,-0.02,247.61,13.96,86.13,-13.96,7,0.16,0.16,0.09,0.39,0.81,32.3,0.23,0.08,0.21,SI,1.15E-05,0.999988505,0.99997701,2,TRUE,FALSE,2,NA
0.24,0.15,4.21,25.8,0.82,0.87,0.71,0.29,0.2,0.06,0.94,0.88,4.5,0.06,0.28,0.36,0.21,0.61,107.66,279.91,3.64,3.05,43.06,172.25,204.55,0.23,0.13,0.38,183.02,226.08,193.78,-0.04,236.84,15.13,75.36,-11.64,5,0.23,0.11,0.06,0.33,0.7,43.06,0.22,0.07,0.22,SI,0.000505102,0.999494898,0.998989796,2,TRUE,FALSE,2,NA
0.26,0.14,3.57,19.86,0.83,0.87,0.72,0.27,0.21,0.06,0.24,0.18,5.8,0.24,0.06,-0.5,0.21,0.37,118.42,301.44,3.77,3.52,32.3,183.02,204.55,0.37,0.14,0.24,183.02,215.31,215.31,-0.06,236.84,4.65,172.25,-3.49,6,0.24,0.24,0.11,0.63,0.79,32.3,0.39,0.09,0.22,SI,6.68E-05,0.999933163,0.999866326,2,TRUE,FALSE,2,NA
0.29,0.18,3.81,17.71,0.8,0.9,0.72,0.36,0.18,0.06,0.24,0.18,2.8,0.06,0.2,0.71,0.17,0.21,150.72,301.44,3.36,3.23,21.53,150.72,172.25,0.48,0.06,0.12,161.48,183.02,183.02,-0.12,183.02,1.16,150.72,-1.16,3,0.33,0.33,0.19,0.62,0.81,21.53,0.29,0.15,0.18,SI,0.00213962,0.99786038,0.99572076,2,TRUE,FALSE,2,NA
0.33,0.17,2.92,12.43,0.88,0.87,0.76,0.39,0.26,0.06,0.46,0.4,8.91,0.35,0.06,-0.38,0.21,0.78,172.25,430.63,4.56,3.82,183.02,258.38,236.84,0.4,0.27,0.59,193.78,376.8,215.31,0.1,398.33,19.78,150.72,-13.96,11,0.3,0.24,0.08,0.59,0.86,183.02,0.35,0.1,0.4,SI,0.030180453,0.969819547,0.939639093,2,FALSE,FALSE,NA,NA
0.3,0.14,2.94,12.32,0.83,0.87,0.72,0.24,0.27,0.06,0.42,0.37,8.4,0.35,0.06,-0.49,0.21,0.6,172.25,387.56,4.44,3.34,150.72,215.31,236.84,0.5,0.2,0.42,193.78,344.5,226.08,0.06,376.8,23.27,150.72,-19.78,7,0.44,0.31,0.09,0.66,0.8,150.72,0.34,0.15,0.37,SI,0.005427425,0.994572575,0.98914515,2,TRUE,FALSE,2,NA
0.31,0.16,2.43,9.26,0.88,0.87,0.76,0.34,0.24,0.06,0.46,0.4,7.45,0.2,0.06,-0.19,0.21,0.79,150.72,473.69,4.94,3.5,183.02,322.97,226.08,0.31,0.17,0.49,183.02,366.03,183.02,-0.44,441.39,31.42,64.59,-15.13,8,0.36,0.2,0.08,0.42,0.71,183.02,0.21,0.09,0.34,SI,0.000695747,0.999304253,0.998608505,2,TRUE,FALSE,2,NA
0.29,0.17,3.06,13.82,0.87,0.87,0.75,0.37,0.22,0.09,0.46,0.37,5.6,0.2,0.35,0.26,0.21,0.57,118.42,409.09,4.31,3.48,64.59,290.67,204.55,0.28,0.09,0.39,183.02,247.61,193.78,0.11,398.33,32.58,86.13,-11.64,7,0.26,0.2,0.08,0.36,0.77,64.59,0.16,0.09,0.25,SI,0.000103672,0.999896328,0.999792656,2,TRUE,FALSE,2,NA
0.27,0.14,4.1,19.67,0.77,0.87,0.67,0.16,0.25,0.06,0.53,0.48,6.46,0.06,0.28,0.25,0.21,0.88,172.25,452.16,3.44,2.39,32.3,279.91,204.55,0.52,0.15,0.49,183.02,215.31,193.78,0.01,452.16,24.43,118.42,-24.43,5,0.55,0.43,0.19,0.6,0.76,32.3,0.17,0.1,0.25,SI,0.012917178,0.987082822,0.974165644,2,FALSE,FALSE,NA,NA
0.26,0.18,2.62,10.08,0.87,0.87,0.75,0.35,0.15,0.06,0.24,0.18,5.6,0.06,0.06,0,0.21,0.77,96.89,258.38,3.82,2.78,32.3,161.48,193.78,0.13,0.3,0.56,172.25,204.55,204.55,0,204.55,12.8,64.59,-11.64,3,0.06,0.07,0.04,0.46,0.77,32.3,0.39,0.07,0.2,SI,3.48E-05,0.999965169,0.999930338,2,TRUE,FALSE,2,NA
0.28,0.19,2.83,12.25,0.87,0.87,0.76,0.37,0.16,0.06,0.46,0.4,4.45,0.24,0.06,-0.26,0.21,0.7,96.89,344.5,3.88,2.84,43.06,247.61,193.78,0.13,0.25,0.5,172.25,215.31,204.55,-0.2,236.84,12.8,64.59,-12.8,4,0.08,0.08,0.04,0.44,0.76,43.06,0.36,0.07,0.2,SI,1.57E-05,0.999984288,0.999968576,2,TRUE,FALSE,2,NA
0.26,0.18,3.09,13.31,0.86,0.87,0.74,0.35,0.17,0.06,0.46,0.4,7.09,0.24,0.09,-0.21,0.21,0.71,86.13,430.63,4.57,2.97,96.89,344.5,183.02,0.37,0.31,0.49,118.42,215.31,183.02,0.02,236.84,16.29,53.83,-11.64,3,0.05,0.12,0.04,0.55,0.74,96.89,0.43,0.07,0.18,SI,5.25E-05,0.999947458,0.999894916,2,TRUE,FALSE,2,NA
0.24,0.17,2.52,8.71,0.84,0.87,0.73,0.27,0.17,0.06,0.31,0.26,10.29,0.06,0.06,0,0.21,0.72,86.13,376.8,4.6,3.12,96.89,290.67,193.78,0.36,0.21,0.47,129.19,226.08,226.08,0.05,247.61,15.13,64.59,-15.13,5,0.36,0.17,0.05,0.47,0.71,96.89,0.3,0.06,0.17,SI,3.63E-05,0.999963721,0.999927443,2,TRUE,FALSE,2,NA
0.25,0.18,2.42,8.5,0.85,0.87,0.74,0.3,0.17,0.06,0.31,0.26,7.43,0.2,0.06,-0.23,0.21,0.65,86.13,387.56,4.59,3.12,86.13,301.44,183.02,0.35,0.22,0.44,139.95,226.08,183.02,-0.19,247.61,17.45,64.59,-16.29,6,0.07,0.12,0.04,0.46,0.74,86.13,0.35,0.06,0.18,SI,7.59E-06,0.999992406,0.999984813,2,TRUE,FALSE,2,NA
0.23,0.17,2.83,10.97,0.83,0.87,0.72,0.27,0.17,0.06,0.46,0.4,5.09,0.2,0.06,-0.23,0.09,0.64,86.13,430.63,4.59,3.12,107.66,344.5,183.02,0.35,0.17,0.41,107.66,215.31,204.55,0.08,236.84,17.45,64.59,-11.64,5,0.39,0.19,0.04,0.45,0.68,107.66,0.26,0.06,0.16,SI,1.10E-05,0.999989042,0.999978085,2,TRUE,FALSE,2,NA
0.21,0.17,2.62,9.47,0.82,0.87,0.71,0.27,0.15,0.06,0.28,0.22,6.5,0.24,0.06,-0.44,0.09,0.42,75.36,236.84,3.83,3.39,118.42,161.48,193.78,0.16,0.06,0.16,96.89,215.31,215.31,-0.13,236.84,17.45,53.83,-16.29,5,0.11,0.11,0.05,0.25,0.43,118.42,0.14,0.06,0.1,SI,5.52E-05,0.999944761,0.999889522,2,TRUE,FALSE,2,NA
0.21,0.15,2.84,12.44,0.82,0.87,0.71,0.23,0.18,0.06,0.31,0.26,11.29,0.06,0.31,0.5,0.24,0.51,75.36,269.14,4.05,3.39,107.66,193.78,215.31,0.24,0.07,0.23,118.42,226.08,215.31,0.17,236.84,19.78,53.83,-15.13,9,0.22,0.16,0.07,0.31,0.53,107.66,0.15,0.06,0.12,SI,0.000411366,0.999588634,0.999177267,2,TRUE,FALSE,2,NA
0.21,0.15,2.73,11.05,0.82,0.87,0.71,0.25,0.16,0.06,0.72,0.66,5.44,0.06,0.13,0.14,0.21,0.53,86.13,376.8,4.46,3.36,107.66,290.67,204.55,0.3,0.1,0.26,118.42,226.08,215.31,0.04,236.84,17.45,53.83,-16.29,10,0.32,0.2,0.07,0.39,0.57,107.66,0.2,0.06,0.14,SI,0.000136296,0.999863704,0.999727409,2,TRUE,FALSE,2,NA
0.21,0.16,2.96,12.59,0.81,0.87,0.71,0.26,0.17,0.06,0.35,0.29,8.13,0.06,0.09,0.08,0.21,0.44,75.36,247.61,3.95,3.51,107.66,172.25,193.78,0.2,0.06,0.16,107.66,215.31,215.31,0.23,226.08,16.29,53.83,-12.8,8,0.17,0.13,0.04,0.26,0.41,107.66,0.13,0.05,0.12,SI,0.000166274,0.999833726,0.999667453,2,TRUE,FALSE,2,NA
0.2,0.16,2.62,9.78,0.81,0.87,0.7,0.25,0.14,0.06,0.24,0.18,8.4,0.2,0.06,-0.38,0.09,0.39,75.36,236.84,3.81,3.48,118.42,161.48,139.95,0.15,0.05,0.15,96.89,215.31,96.89,-0.06,226.08,16.29,53.83,-17.45,5,0.15,0.1,0.05,0.22,0.44,118.42,0.12,0.01,0.1,SI,0.000102314,0.999897686,0.999795373,2,TRUE,FALSE,2,NA
0.21,0.15,3.14,14.78,0.8,0.87,0.69,0.22,0.19,0.06,0.42,0.37,6.9,0.09,0.13,0.1,0.21,0.38,75.36,279.91,4.13,3.48,107.66,204.55,204.55,0.32,0.06,0.19,107.66,215.31,215.31,-0.11,236.84,18.62,53.83,-16.29,6,0.32,0.22,0.07,0.39,0.59,107.66,0.17,0.06,0.13,SI,2.86E-05,0.999971425,0.99994285,2,TRUE,FALSE,2,NA
0.21,0.14,2.63,9.58,0.8,0.88,0.7,0.23,0.18,0.06,0.28,0.22,6,0.28,0.06,-0.78,0.21,0.28,75.36,258.38,3.95,3.32,118.42,183.02,183.02,0.28,0.09,0.18,96.89,215.31,204.55,-0.04,226.08,16.29,64.59,-16.29,6,0.14,0.14,0.07,0.48,0.72,118.42,0.34,0.06,0.1,SI,5.05E-05,0.999949484,0.999898967,2,TRUE,FALSE,2,NA
0.2,0.15,3.34,14.77,0.8,0.87,0.7,0.22,0.14,0.06,0.68,0.62,3.06,0.13,0.06,-0.09,0.13,0.81,96.89,226.08,3.95,2.4,75.36,129.19,150.72,0.26,0.25,0.47,118.42,193.78,193.78,-0.16,215.31,3.49,53.83,-3.49,1,0.11,0.14,0.08,0.45,0.67,75.36,0.31,0.06,0.2,SI,5.05E-05,0.999949469,0.999898938,2,TRUE,FALSE,2,NA
0.19,0.14,3.07,12.65,0.8,0.87,0.69,0.21,0.14,0.06,0.24,0.18,2,0.2,0.06,-0.21,0.13,0.72,86.13,226.08,4.06,2.33,86.13,139.95,150.72,0.25,0.2,0.42,107.66,193.78,204.55,-0.25,226.08,0,53.83,-1.16,0,0.08,0.13,0.05,0.42,0.64,86.13,0.29,0.07,0.21,SI,2.69E-05,0.9999731,0.9999462,2,TRUE,FALSE,2,NA
0.21,0.14,2.72,9.59,0.8,0.87,0.7,0.2,0.15,0.06,0.24,0.18,3.4,0.24,0.06,-0.26,0.21,0.69,96.89,236.84,3.83,2.36,75.36,139.95,193.78,0.26,0.27,0.46,129.19,204.55,193.78,-0.2,226.08,11.64,64.59,-11.64,2,0.09,0.09,0.04,0.49,0.72,75.36,0.39,0.07,0.2,SI,2.31E-05,0.999976894,0.999953788,2,TRUE,FALSE,2,NA
0.2,0.15,2.71,9.65,0.8,0.87,0.7,0.22,0.13,0.06,0.24,0.18,6.2,0.24,0.06,-0.33,0.21,0.55,86.13,236.84,3.98,2.43,86.13,150.72,183.02,0.26,0.18,0.37,107.66,193.78,193.78,-0.24,204.55,10.47,64.59,-11.64,2,0.07,0.1,0.03,0.43,0.72,86.13,0.33,0.07,0.19,SI,1.42E-05,0.999985822,0.999971644,2,TRUE,FALSE,2,NA
0.2,0.15,2.78,10.12,0.8,0.87,0.69,0.24,0.12,0.06,0.28,0.22,4.67,0.2,0.06,-0.33,0.09,0.45,75.36,226.08,4.12,2.44,96.89,150.72,139.95,0.38,0.08,0.28,96.89,193.78,96.89,-0.25,204.55,10.47,64.59,-11.64,2,0.45,0.28,0.06,0.47,0.7,96.89,0.19,0.07,0.16,SI,2.34E-05,0.99997662,0.99995324,2,TRUE,FALSE,2,NA
0.2,0.15,3.05,12.12,0.79,0.87,0.69,0.21,0.13,0.06,0.24,0.18,2.8,0.2,0.06,-0.26,0.09,0.56,75.36,226.08,3.91,2.32,96.89,150.72,172.25,0.32,0.18,0.37,96.89,193.78,183.02,-0.26,204.55,0,64.59,-1.16,0,0.12,0.14,0.05,0.46,0.73,96.89,0.32,0.07,0.19,SI,2.99E-05,0.999970143,0.999940285,2,TRUE,FALSE,2,NA
